Time,Acc1_X,Acc1_Y,Acc1_Z,Acc2_X,Acc2_Y,Acc2_Z,Gyro1_X,Gyro1_Y,Gyro1_Z,Gyro2_X,Gyro2_Y,Gyro2_Z,label
1187748,7.07,2.14,6.66,-6.42,0.03,6.04,0.01,0.06,-0.01,-0.05,0.12,-0.02,0
2131304,8.2,-0.16,5.99,-4.87,-1.43,7.0,-0.02,-0.02,-0.0,-0.04,0.02,-0.01,1
128102,7.09,0.89,6.96,-5.72,0.05,6.51,-0.02,-0.04,0.01,-0.04,0.0,-0.01,0
119578,5.65,2.79,7.27,-8.17,-1.01,3.86,-0.17,0.18,-0.01,-0.11,0.30,-0.26,0
67204,9.56,-2.93,1.69,-0.44,-0.74,8.65,-0.04,-0.05,0.01,-0.04,0.02,-0.01,0
87098,7.15,1.06,6.91,-8.14,-0.39,3.71,-0.04,-0.04,0.02,-0.04,-0.01,-0.01,0
1838982,9.84,-1.59,2.13,-3.81,-0.51,7.79,-0.05,-0.07,0.01,-0.04,-0.0,-0.01,1
351804,8.61,-0.77,5.1,-4.41,-2.39,7.13,-0.05,-0.04,0.0,-0.02,-0.03,-0.03,1
83444,10.11,-0.52,1.52,-0.87,0.23,8.63,-0.06,-0.03,0.01,-0.04,0.01,-0.02,0
1301834,7.78,-0.71,6.36,-4.5,-1.27,7.26,-0.06,-0.07,0.01,-0.04,0.02,-0.01,1
287256,9.1,-0.13,4.34,-7.86,-2.3,3.74,-0.03,-0.03,-0.01,-0.04,0.03,-0.02,1
1015614,9.63,-0.59,2.62,0.41,4.09,7.79,-0.04,-0.07,-0.0,-0.02,0.02,-0.11,1
1852786,9.75,-1.72,2.46,-3.75,-0.56,7.73,-0.05,-0.04,0.01,-0.03,0.01,-0.01,1
2270560,7.45,-1.29,6.89,-6.45,-3.73,4.59,-0.29,-0.32,-0.17,0.05,0.01,-0.03,0
77354,5.71,0.87,8.08,-8.75,-3.86,-0.6,-0.05,0.01,0.01,-0.09,0.02,-0.01,0
1845072,9.85,-1.68,1.96,-3.65,-0.36,7.74,-0.02,-0.03,0.02,-0.05,0.01,-0.01,1
165456,7.78,-0.57,6.5,-4.69,-1.49,7.21,-0.01,-0.04,0.01,-0.06,0.02,0.02,0
117954,6.8,-0.11,7.4,-6.05,-3.58,5.41,-0.06,-0.13,0.06,-0.02,-0.05,-0.03,0
248686,8.72,-1.21,4.83,-4.19,-0.06,7.43,-0.05,-0.03,-0.03,0.04,0.1,-0.03,1
1083822,9.71,-0.46,2.8,0.32,3.47,7.94,-0.03,-0.02,0.01,-0.03,0.02,-0.03,1
2268124,8.38,-1.44,5.3,-5.81,-2.28,6.1,-0.18,0.12,0.0,-0.04,0.13,-0.03,0
1151208,7.74,1.84,6.16,-6.65,0.42,5.78,-0.02,-0.02,-0.02,-0.02,0.03,0.01,0
331916,8.01,-0.39,6.07,-5.55,-0.81,6.7,-0.04,-0.05,0.01,-0.03,0.01,-0.01,1
333540,9.09,-0.35,4.37,-7.7,-2.52,3.82,-0.04,-0.03,-0.0,-0.02,-0.0,-0.01,1
1850350,9.76,-1.53,2.41,-3.87,-0.39,7.71,-0.06,-0.07,0.0,-0.03,0.01,-0.02,1
71264,9.58,-2.92,2.0,-0.61,-0.95,8.56,-0.03,-0.07,0.07,-0.11,-0.01,0.02,0
1922214,4.23,4.24,7.79,-7.85,-0.33,4.44,-0.05,-0.06,0.01,-0.01,0.03,0.01,0
1575492,7.64,0.31,6.39,-6.55,-1.81,5.67,-0.03,-0.05,0.02,-0.04,0.0,0.0,1
603530,8.32,-0.75,5.72,-5.02,-0.57,6.92,-0.04,-0.04,0.0,-0.03,0.01,-0.02,1
1110620,8.18,-1.35,5.76,-6.2,-1.36,6.11,-0.04,-0.04,0.01,-0.04,0.02,-0.01,1
960810,8.66,-0.49,5.17,-3.84,-1.76,7.55,-0.05,-0.05,0.0,-0.05,0.03,-0.01,1
68422,10.2,-0.9,0.61,-2.54,1.21,8.08,-0.05,-0.05,0.01,-0.04,0.02,-0.01,0
129728,6.77,-3.28,6.81,-4.45,-2.56,7.01,0.1,0.01,0.0,-0.09,0.11,0.06,0
790696,9.19,-1.31,3.91,-2.99,-0.64,8.13,-0.19,-0.37,0.22,0.08,-0.47,-0.01,0
1864564,9.23,-0.96,4.0,-1.94,-0.68,8.51,0.02,0.02,-0.03,-0.09,0.06,-0.07,0
209304,9.77,-0.59,2.72,-4.14,-0.85,7.49,-0.03,-0.04,0.0,-0.05,-0.01,-0.02,1
94812,7.11,1.14,7.0,-8.04,-0.44,3.82,-0.05,-0.06,0.01,-0.03,-0.01,-0.03,0
1137404,10.01,-0.19,2.04,-0.94,3.75,7.85,-0.05,-0.04,0.01,-0.04,0.01,-0.02,0
389156,8.56,-0.83,5.25,-4.5,-2.55,7.03,-0.05,-0.04,0.01,-0.05,0.03,-0.01,1
1066776,8.52,-0.36,5.39,-4.18,-2.04,7.28,-0.05,-0.05,0.0,-0.04,0.02,-0.01,1
274670,7.93,-0.42,5.99,-5.27,-0.73,6.71,-0.01,-0.06,0.02,-0.03,-0.05,0.0,1
1173958,5.75,1.87,7.93,-8.35,-1.7,3.24,-0.03,-0.04,0.01,-0.04,0.03,-0.01,0
305120,8.41,-1.09,5.56,-4.58,-0.49,7.37,-0.05,-0.07,0.01,-0.04,0.01,-0.01,1
255994,8.75,-1.28,4.89,-4.22,-0.06,7.51,-0.03,-0.04,0.01,-0.04,0.02,-0.01,1
1937238,8.52,-0.81,5.36,-5.03,-0.97,7.06,-0.04,-0.03,0.0,-0.05,0.04,-0.01,1
342066,8.17,-0.82,5.8,-5.29,-0.15,6.94,-0.03,-0.05,0.01,-0.04,0.0,-0.01,1
334352,7.67,-1.56,6.24,-3.93,-0.02,7.61,-0.04,-0.04,0.01,-0.04,0.0,-0.01,1
905172,8.19,-0.59,5.83,-4.98,-2.35,6.82,-0.04,-0.05,0.05,-0.05,0.0,0.01,1
1862128,7.03,2.2,6.75,-7.64,1.19,4.32,-0.03,-0.05,0.01,-0.04,0.01,-0.01,0
324202,8.03,-0.29,6.1,-5.5,-0.79,6.56,-0.05,-0.04,0.01,-0.04,0.02,-0.02,1
214988,7.93,-1.14,6.01,-3.66,0.36,7.89,-0.06,-0.05,0.05,-0.06,-0.03,-0.02,1
26198,2.62,-0.03,9.50,-8.86,-3.21,0.04,-0.05,-0.05,0.01,-0.03,0.01,-0.02,0
1898664,9.54,-1.61,3.24,-4.0,-0.61,7.64,-0.05,-0.01,0.01,-0.04,0.03,-0.02,1
1529614,8.33,-1.31,5.5,-5.17,-2.94,6.45,-0.03,-0.0,0.0,-0.04,0.01,-0.05,1
2019250,8.1,-0.83,5.94,-5.72,-1.32,6.45,-0.05,-0.03,0.0,-0.03,0.02,-0.02,1
2283552,8.64,-1.71,5.24,-6.06,-3.06,5.75,-0.04,-0.06,0.01,-0.04,0.0,-0.0,0
126074,8.78,0.27,5.01,-6.16,-1.71,5.93,-0.04,-0.04,0.0,-0.05,0.03,0.0,0
2077712,8.44,0.15,5.59,-4.5,-0.89,7.41,-0.04,-0.03,0.03,-0.06,0.05,0.01,1
1955100,2.85,-1.59,9.23,-5.01,-6.31,4.07,-0.04,-0.04,0.0,-0.04,0.02,-0.01,0
562524,5.16,1.33,8.33,-6.73,-0.26,5.7,-0.09,-0.06,-0.03,0.02,0.02,-0.04,0
220266,7.19,1.5,6.65,-5.39,0.21,6.78,-0.23,0.2,-0.33,0.26,0.19,-0.55,0
386726,8.0,-0.84,6.07,-5.48,-0.27,6.77,-0.04,-0.03,0.01,-0.04,0.01,-0.01,1
2177588,8.09,-0.01,5.86,-4.51,-1.12,7.28,-0.03,-0.04,0.01,-0.04,0.02,-0.01,1
2181648,8.08,-0.07,6.0,-4.46,-1.27,7.33,-0.06,-0.05,0.0,-0.03,0.02,-0.02,1
221484,7.23,3.86,5.73,-5.2,3.43,6.15,-0.05,-0.08,-0.03,0.05,0.0,0.0,0
617732,9.05,-0.44,4.48,-4.21,-0.42,7.42,-0.1,-0.04,-0.03,0.0,0.04,-0.05,0
861336,7.31,2.94,6.05,-7.01,3.49,4.18,-0.02,-0.02,-0.05,-0.01,0.21,0.02,0
1542606,7.73,0.36,6.28,-6.56,-1.8,5.51,0.09,-0.01,0.01,-0.05,0.06,0.01,1
1320104,7.65,-0.82,6.47,-4.72,-1.11,7.18,-0.06,-0.05,-0.0,-0.03,-0.03,-0.02,1
42438,8.66,-0.81,5.15,-1.32,1.54,8.5,-0.07,-0.04,0.02,0.05,-0.04,-0.04,0
260054,8.77,-1.08,4.93,-4.46,0.07,7.59,-0.09,-0.04,0.02,-0.06,0.0,-0.01,1
1106142,10.01,1.25,1.66,-0.6,4.64,7.51,-0.03,-0.21,0.12,-0.19,0.18,0.08,0
1868624,9.08,-1.46,4.46,-2.49,-0.4,8.23,-0.27,0.02,0.2,-0.13,0.05,0.05,0
2518220,7.53,-0.59,6.7,-6.31,-3.3,5.32,-0.04,-0.05,0.01,-0.02,-0.01,-0.02,1
871084,9.18,-0.72,4.41,-2.24,0.6,8.36,-0.11,-0.08,0.02,-0.07,-0.02,-0.01,1
235694,7.6,-0.98,6.52,-2.05,-0.89,8.4,-0.04,-0.04,0.01,-0.05,0.0,-0.01,1
247874,7.82,-1.43,6.2,-3.77,0.19,7.75,-0.03,-0.06,0.0,-0.03,0.03,0.01,1
1864158,9.6,-1.05,3.51,-1.38,-0.26,8.77,-0.08,-0.17,0.06,-0.02,-0.17,-0.02,0
1236888,6.75,2.26,6.9,-8.26,0.54,3.45,-0.02,-0.04,0.01,-0.05,0.03,0.01,0
1102906,8.38,-1.49,5.43,-5.92,-1.1,6.06,-0.06,-0.05,0.01,-0.01,-0.01,-0.01,1
1053778,9.8,-0.21,2.7,0.73,2.98,8.15,-0.07,-0.06,0.01,-0.02,0.01,-0.02,1
84256,4.2,0.04,8.68,-7.45,-2.49,3.78,-0.05,-0.09,-0.04,0.05,-0.04,-0.01,0
371298,9.03,-0.49,4.67,-7.69,-2.67,3.73,-0.04,-0.03,-0.0,-0.04,0.02,-0.02,1
668896,4.23,1.02,8.81,-6.9,-2.01,5.22,-0.05,-0.08,-0.02,-0.01,0.02,-0.01,0
282790,7.58,-1.31,6.38,-4.16,-0.09,7.65,-0.06,-0.03,0.03,-0.04,0.03,0.0,1
2191798,8.08,-0.15,5.83,-4.46,-1.21,7.28,-0.05,-0.03,0.01,-0.04,0.01,-0.02,1
1567778,7.88,0.07,6.33,-6.3,-1.97,5.99,-0.03,-0.08,0.03,-0.06,0.0,0.01,1
106586,4.3,-0.4,8.89,-7.39,-2.69,4.1,-0.05,-0.05,0.01,-0.03,0.02,-0.01,0
804500,9.39,-1.42,3.71,-2.15,-0.38,8.36,-0.06,-0.02,0.0,-0.07,0.02,0.0,0
1478864,7.84,0.02,6.29,-6.55,-2.01,5.63,-0.03,-0.04,0.01,-0.05,0.02,0.0,1
1193026,6.85,2.33,6.79,-6.32,0.2,6.08,0.24,0.04,0.08,-0.12,-0.05,0.17,0
1208466,8.11,-0.88,5.9,-6.37,-1.07,5.84,-0.03,-0.01,0.01,-0.05,0.05,-0.01,1
1589292,5.59,-0.86,8.23,-6.13,-3.09,5.64,-0.04,-0.05,0.0,-0.04,0.01,-0.01,0
1968906,8.32,-0.91,5.62,-5.36,-1.16,6.63,-0.04,-0.05,0.03,-0.06,-0.02,-0.01,1
355464,8.15,-0.85,5.94,-5.34,-0.23,6.76,-0.04,-0.04,0.0,-0.03,0.02,-0.01,1
339224,7.59,-1.81,6.25,-3.89,-0.34,7.75,-0.07,-0.06,0.01,-0.04,0.02,-0.0,1
1096398,6.98,1.24,7.02,-6.46,-0.31,6.17,-0.03,-0.04,0.02,-0.06,0.04,0.02,0
1809754,8.58,-0.83,5.18,-3.51,-0.33,7.87,-0.04,-0.05,0.01,-0.04,0.04,-0.01,0
234070,8.57,-1.42,5.13,-4.62,-0.4,7.29,-0.06,-0.05,0.01,-0.04,0.01,-0.01,1
335158,8.63,-0.85,5.15,-4.44,-2.43,7.05,-0.06,-0.04,0.0,-0.05,0.04,0.0,1
2275432,8.15,-1.44,5.79,-5.86,-3.19,5.87,-0.04,-0.06,0.02,-0.04,0.01,-0.01,0
351808,9.1,-1.19,4.37,-3.76,-0.72,7.76,-0.05,-0.05,0.01,-0.03,0.01,-0.02,1
258024,7.53,3.76,5.16,-5.31,3.54,5.88,-0.04,-0.05,0.03,-0.05,0.01,-0.03,0
600680,9.3,-0.57,4.11,-3.62,-0.85,7.84,-0.01,-0.03,0.0,-0.01,0.04,0.0,0
1654252,7.37,0.45,6.7,-6.47,-0.63,5.89,-0.02,-0.04,-0.01,-0.03,0.02,-0.01,0
314864,7.85,-0.23,6.22,-5.66,-0.86,6.52,-0.05,-0.06,0.02,-0.03,-0.01,-0.01,1
303494,8.9,-1.65,4.48,-3.73,-1.45,7.75,-0.05,-0.06,0.02,-0.04,-0.01,-0.02,1
795564,9.07,-1.4,4.36,-3.72,0.46,7.75,-0.06,-0.04,0.06,-0.03,-0.02,-0.05,0
98872,10.10,-0.46,1.57,-0.85,0.20,8.57,-0.05,-0.05,0.01,-0.06,0.02,-0.02,0
340842,8.64,-0.84,5.11,-4.34,-2.41,7.03,-0.07,-0.06,0.0,-0.02,0.02,-0.02,1
308772,8.95,-1.61,4.53,-3.73,-1.49,7.79,-0.05,-0.04,0.0,-0.03,0.02,-0.01,1
1045664,8.53,-0.44,5.33,-4.26,-1.95,7.23,-0.06,-0.05,0.01,-0.04,0.02,-0.01,1
308368,8.37,-1.14,5.49,-4.47,-0.46,7.43,-0.03,-0.04,0.02,-0.04,0.01,-0.01,1
784184,8.67,-0.48,5.15,-4.95,-1.81,6.93,-0.05,-0.04,0.0,-0.01,0.01,-0.01,1
3462,2.67,-0.09,9.47,-8.82,-3.32,0.25,-0.04,-0.06,0.01,-0.04,-0.01,-0.01,0
765520,2.89,-0.46,9.42,-8.73,-2.12,1.82,-0.04,-0.04,0.0,-0.03,0.02,-0.01,0
821958,9.37,-1.42,3.57,-2.2,-0.57,8.3,-0.02,-0.03,0.01,-0.03,0.01,-0.01,0
1160140,7.32,2.03,6.44,-6.49,0.64,5.8,-0.02,-0.04,0.0,-0.04,0.02,-0.01,0
860116,10.21,-0.54,-0.72,4.36,5.94,5.55,-0.04,-0.06,0.01,-0.05,0.0,0.0,0
1407002,5.85,-3.67,7.35,-4.75,-6.68,3.9,-0.08,-0.05,-0.01,0.05,-0.14,-0.07,0
273452,8.1,-0.32,5.99,-5.49,-0.73,6.63,-0.04,-0.06,0.01,-0.03,0.0,-0.01,1
379418,8.07,-0.76,6.04,-5.52,-0.23,6.72,-0.04,-0.03,0.01,-0.04,0.01,-0.01,1
1379394,7.18,4.62,5.09,-7.23,3.12,4.19,-0.04,-0.06,0.01,-0.04,0.01,-0.01,0
2009100,8.13,-0.85,5.92,-5.77,-1.31,6.6,-0.04,-0.05,-0.0,-0.03,0.03,-0.02,1
623414,9.16,-0.48,4.19,-3.79,-0.34,7.69,0.01,-0.03,0.0,-0.04,0.04,0.02,0
211740,9.74,-0.51,2.98,-4.15,-0.99,7.57,-0.04,-0.02,0.01,-0.04,0.02,-0.01,1
95218,7.19,1.03,6.9,-8.06,-0.39,3.82,-0.06,-0.06,0.0,-0.04,0.04,0.0,0
201590,8.99,-1.4,4.5,-4.09,0.02,7.57,-0.04,-0.04,0.01,-0.04,0.0,-0.01,1
1855632,4.18,2.13,8.72,-8.31,-1.0,3.45,-0.07,-0.03,-0.01,0.02,0.06,-0.02,0
113894,4.26,-0.4,8.86,-7.45,-2.71,4.22,-0.05,-0.04,0.02,-0.04,-0.02,-0.02,0
314458,8.37,-1.2,5.49,-4.38,-0.48,7.42,-0.04,-0.04,0.01,-0.04,0.0,-0.02,1
1869838,9.73,-1.64,2.48,-3.8,-0.61,7.73,-0.04,-0.01,0.04,-0.06,-0.01,-0.02,1
2266906,8.35,0.99,5.84,-6.64,-1.33,5.76,0.14,0.16,0.06,-0.05,0.19,0.05,0
1225518,8.32,-0.79,5.51,-6.36,-1.12,5.97,-0.03,-0.09,0.02,-0.08,0.05,0.01,1
97248,10.05,-0.52,1.46,-0.69,0.22,8.49,-0.05,-0.05,0.01,-0.03,0.01,-0.01,0
37160,9.69,-2.87,1.82,0.08,0.27,8.43,0.42,0.42,-0.05,-0.05,0.51,0.12,0
113488,8.78,0.14,4.99,-6.31,-1.81,5.96,-0.04,-0.04,0.01,-0.04,0.01,-0.01,0
286038,7.5,-1.33,6.49,-4.16,-0.15,7.6,-0.01,0.0,0.01,-0.07,0.03,0.01,1
2301416,8.03,-1.31,5.97,-6.07,-3.06,5.59,-0.06,-0.06,-0.01,-0.04,0.02,-0.02,0
1242978,6.82,2.17,6.95,-8.32,0.94,3.43,-0.09,-0.07,-0.06,0.05,0.04,-0.02,0
1551132,7.83,-0.21,6.39,-6.53,-2.37,5.5,-0.05,-0.03,0.01,-0.05,0.03,0.0,1
1913282,4.05,3.96,7.91,-7.9,0.07,4.11,-0.04,-0.04,0.0,-0.02,0.0,-0.02,0
334758,9.08,-0.41,4.37,-7.67,-2.55,3.9,-0.05,-0.08,0.02,0.0,-0.03,-0.02,1
2056602,8.31,-0.96,5.63,-5.49,-1.21,6.58,-0.06,-0.03,0.01,-0.05,0.02,-0.02,1
304708,8.68,-0.78,5.17,-4.43,-2.35,7.13,-0.04,-0.04,0.01,-0.05,0.03,0.0,1
270610,7.66,-1.68,6.27,-4.15,-0.13,7.6,-0.08,-0.06,0.03,-0.05,0.02,-0.0,1
316082,8.88,-0.25,4.71,-7.82,-2.56,3.64,-0.05,-0.04,0.01,-0.01,-0.0,-0.03,1
87910,8.37,-1.45,5.49,-6.06,-3.55,5.43,-0.07,-0.07,-0.01,0.0,0.01,-0.04,0
356276,9.01,-0.38,4.62,-7.75,-2.63,3.73,-0.05,-0.02,-0.01,-0.04,0.04,-0.01,1
124856,4.35,-0.48,8.93,-7.45,-2.74,4.1,-0.03,-0.05,0.01,-0.03,-0.01,-0.02,0
1880394,9.62,-1.54,2.83,-3.9,-0.58,7.67,-0.01,-0.08,-0.0,-0.02,-0.02,-0.01,1
87504,6.18,0.75,7.74,-8.79,-3.75,-0.53,-0.02,-0.04,0.01,-0.06,0.0,-0.01,0
575516,8.03,-0.23,6.13,-5.37,-0.5,6.71,-0.03,-0.08,0.01,-0.02,-0.01,-0.01,1
1924650,4.23,4.23,7.74,-7.88,-0.14,4.12,-0.05,-0.04,0.02,-0.05,0.0,-0.02,0
1311998,5.2,-2.02,8.04,-6.88,-3.97,3.51,-0.02,-0.04,-0.04,0.07,0.09,0.23,0
654266,8.33,0.71,5.47,-5.97,-0.82,6.19,-0.03,-0.08,0.04,-0.07,0.02,0.02,0
1676988,9.79,-1.78,3.79,-2.42,-1.48,8.64,-0.22,0.01,0.15,-0.41,-0.05,-0.36,0
145968,6.35,3.31,6.8,-9.4,-1.17,-0.3,-0.05,-0.07,0.01,0.14,-0.04,-0.05,0
789056,8.59,-0.55,4.99,-5.04,-2.21,7.03,-0.06,-0.06,-0.03,-0.01,0.03,-0.01,1
641274,9.11,-0.2,4.45,-3.91,-0.53,7.31,-0.02,-0.06,0.06,-0.15,-0.01,0.04,0
642506,3.77,2.25,9.12,-7.89,-1.33,4.33,0.25,-0.09,0.09,-0.01,-0.05,0.04,0
2506446,7.37,-0.55,6.73,-6.16,-3.28,5.36,-0.02,-0.01,0.01,-0.07,0.02,-0.01,1
801246,9.22,-0.15,4.3,0.51,2.58,8.3,-0.14,-0.22,-0.06,0.04,-0.08,-0.07,0
85068,5.34,2.51,7.77,-6.99,0.01,5.64,-0.04,-0.04,0.0,-0.05,0.02,-0.01,0
985576,8.59,-0.52,5.3,-4.0,-1.96,7.36,-0.04,-0.03,0.01,-0.04,0.03,-0.01,1
641288,2.8,0.43,9.29,-7.7,-2.66,4.39,0.31,0.13,0.04,-0.21,0.3,0.15,0
86692,6.17,0.67,7.76,-8.79,-3.78,-0.5,-0.04,-0.01,0.01,-0.07,0.02,-0.01,0
82632,8.54,-0.45,5.34,-6.49,-0.62,5.93,-0.13,-0.06,-0.02,0.03,-0.02,-0.11,0
1298194,4.89,-1.47,8.45,-6.95,-4.58,3.54,0.04,-0.03,0.0,-0.06,0.01,0.02,0
1886894,9.07,-0.86,4.32,-2.1,-0.63,8.37,-0.04,-0.04,-0.01,-0.01,0.02,-0.02,0
566576,6.15,0.57,7.73,-6.8,-2.85,4.81,-0.03,-0.04,0.01,-0.03,0.0,-0.03,0
1538140,8.43,-0.98,5.44,-5.19,-2.95,6.37,-0.04,-0.03,0.01,-0.05,0.01,-0.0,1
177230,8.91,-0.56,4.73,-2.28,0.92,8.17,-0.05,-0.03,0.02,-0.05,0.0,0.0,0
354650,9.02,-1.28,4.47,-3.83,-0.84,7.8,-0.04,-0.07,0.01,-0.03,-0.01,0.0,1
95218,10.08,-0.57,1.52,-0.71,0.21,8.61,-0.04,-0.04,0.01,-0.04,-0.01,-0.02,0
1947794,8.39,-0.94,5.5,-5.1,-1.09,6.95,-0.04,-0.06,0.02,-0.05,0.01,-0.01,1
302278,8.46,-0.91,5.52,-5.35,-0.18,6.91,-0.03,-0.08,0.02,-0.11,0.05,-0.04,1
370892,7.98,-0.26,6.13,-5.6,-0.89,6.61,-0.05,-0.05,0.01,-0.03,0.0,-0.01,1
5086,7.71,0.2,6.42,-7.43,-0.29,4.89,-0.03,-0.04,0.0,-0.03,0.02,-0.01,0
905588,8.54,1.58,5.0,-1.61,4.15,7.48,-0.03,-0.05,0.0,-0.04,0.01,0.0,0
2232802,9.26,-1.51,4.01,-3.11,-1.2,7.97,-0.03,-0.04,0.02,-0.05,0.02,-0.0,0
161796,6.59,2.13,7.03,-8.84,0.71,2.16,-0.06,-0.04,0.01,-0.02,0.02,-0.02,0
2067968,8.66,-0.44,5.17,-4.07,-0.87,7.47,-0.06,0.03,-0.0,-0.06,0.05,-0.05,1
1486578,8.89,-1.58,4.49,-4.53,-2.66,6.98,-0.06,-0.06,0.0,-0.02,0.02,-0.02,1
810584,8.56,-0.12,5.31,-0.71,2.91,8.05,-0.1,-0.06,0.01,-0.08,0.03,-0.01,0
1849542,4.47,2.01,8.53,-7.82,-1.69,4.12,-0.04,-0.04,0.01,-0.05,0.03,-0.01,0
1874308,9.22,-0.68,4.08,-1.98,-0.47,8.41,-0.03,-0.03,0.01,-0.04,0.01,-0.02,0
2304664,7.89,-1.26,6.03,-6.16,-3.13,5.55,-0.03,-0.05,0.0,-0.04,-0.0,-0.01,0
1342434,7.49,-0.85,6.47,-4.78,-1.09,7.12,-0.12,-0.04,0.01,-0.07,0.03,-0.01,1
874732,10.44,-0.44,-0.55,4.45,6.3,5.27,-0.11,-0.09,0.03,0.0,-0.03,0.07,0
250716,9.37,-0.21,3.96,-4.75,-1.39,7.2,-0.04,-0.06,-0.0,-0.04,0.01,-0.0,1
1829648,5.84,1.13,8.0,-7.29,-2.15,4.6,-0.03,0.07,0.0,-0.04,0.09,0.02,0
299840,9.03,-1.73,4.38,-3.63,-1.39,7.75,-0.04,-0.03,0.0,-0.03,0.02,-0.01,1
367236,8.87,-1.14,4.7,-4.03,-0.83,7.6,-0.05,-0.05,0.0,-0.04,0.02,-0.01,1
211334,8.84,-0.35,4.79,-2.28,1.22,8.3,-0.05,-0.03,0.0,-0.04,0.03,-0.01,0
1833704,9.75,-1.68,2.56,-4.13,-0.75,7.53,-0.04,-0.06,0.01,-0.04,0.02,-0.01,1
1979462,8.49,-0.85,5.47,-5.29,-1.19,6.72,-0.0,-0.06,0.0,-0.05,0.01,0.01,1
1571026,7.61,0.12,6.49,-6.42,-2.04,5.65,0.01,-0.03,0.04,-0.08,0.01,0.03,1
333132,8.83,-1.66,4.71,-3.73,-1.67,7.65,-0.04,-0.03,0.0,-0.03,0.02,-0.01,1
997350,8.59,-0.42,5.33,-4.22,-1.91,7.3,-0.03,-0.04,0.01,-0.03,0.02,-0.02,1
1095992,6.83,1.14,7.2,-6.48,-0.51,6.06,-0.05,-0.05,-0.01,-0.04,0.03,-0.05,0
2497108,7.53,-0.71,6.54,-6.19,-3.28,5.29,-0.05,-0.05,0.01,-0.03,-0.01,-0.03,1
264926,7.62,-1.01,6.55,-3.51,0.31,7.92,-0.02,0.02,0.02,-0.09,-0.03,0.0,1
1544636,7.88,-0.01,6.13,-6.47,-1.88,5.57,-0.03,-0.07,0.0,-0.04,0.0,-0.01,1
282790,9.42,-0.26,3.78,-4.78,-1.08,7.06,-0.05,-0.06,0.02,-0.04,0.03,-0.0,1
1372478,7.67,-1.05,6.53,-4.57,-1.06,7.32,-0.0,-0.03,0.02,-0.05,0.0,-0.01,1
285226,8.02,-0.23,5.95,-5.53,-0.65,6.67,-0.04,-0.06,0.01,-0.02,-0.01,-0.0,1
191440,8.88,-0.56,4.84,-2.43,1.15,8.15,-0.06,-0.05,0.01,-0.03,0.0,-0.02,0
1896638,9.16,-0.82,4.2,-2.02,-0.47,8.37,-0.04,-0.04,0.01,-0.04,0.02,-0.01,0
1289248,7.79,-0.7,6.4,-4.41,-1.25,7.41,-0.04,-0.05,0.01,-0.04,0.01,-0.01,1
258024,8.7,-1.27,4.85,-4.18,-0.07,7.52,-0.06,-0.04,0.01,-0.05,0.02,-0.01,1
1344884,10.19,-1.18,0.56,-1.39,0.48,8.5,-0.04,-0.02,0.0,-0.04,-0.04,-0.12,0
568208,9.47,-1.17,2.94,0.42,2.0,8.28,0.04,-0.06,-0.04,0.04,0.0,0.03,0
321766,8.43,-1.22,5.54,-4.42,-0.42,7.4,-0.04,-0.03,0.0,-0.02,0.02,-0.02,1
1188154,5.2,2.08,8.01,-7.55,-1.05,5.22,-0.15,0.02,0.02,-0.04,-0.11,-0.03,0
1074474,7.86,-0.36,6.24,-6.13,-0.5,6.2,-0.05,-0.02,0.0,-0.04,0.02,-0.01,0
565366,4.7,0.7,8.7,-6.07,-0.22,6.35,-0.07,-0.03,0.01,-0.06,0.01,-0.05,0
1219428,8.42,-0.96,5.47,-6.16,-0.91,6.18,-0.03,-0.04,0.01,-0.07,0.08,-0.02,1
1795540,9.48,-1.79,2.98,-4.2,-0.58,7.52,-0.06,-0.05,0.0,-0.05,0.02,-0.01,1
666860,8.71,-0.14,5.17,-3.55,-2.04,7.71,-0.06,0.0,0.0,-0.05,0.03,-0.03,1
631940,6.88,-0.92,7.37,-7.14,-1.84,5.03,-0.18,0.2,0.08,-0.34,0.21,-0.19,0
802466,9.38,-1.24,3.82,-3.4,0.61,7.88,-0.07,-0.05,0.03,0.01,0.07,-0.03,0
6710,4.42,-1.19,8.77,-5.13,-2.51,6.62,-0.05,-0.08,0.01,-0.09,-0.1,-0.06,0
252746,8.78,-1.24,4.75,-4.24,0.04,7.53,-0.05,-0.05,0.01,-0.04,0.02,-0.01,1
1180454,9.01,-0.37,4.59,-4.0,-1.05,7.52,-0.05,-0.02,0.0,-0.03,0.04,-0.03,0
335570,9.05,-0.4,4.28,-7.73,-2.47,3.88,-0.04,-0.03,-0.0,-0.04,0.05,0.0,1
1157298,7.06,2.03,6.76,-6.58,0.5,5.86,-0.02,-0.06,0.02,-0.05,-0.02,-0.02,0
166268,7.22,1.69,6.49,-8.87,-2.45,0.57,-0.27,-0.28,0.74,-0.2,-0.43,-0.48,0
1912874,9.8,-1.47,2.14,-3.85,-0.57,7.69,-0.05,-0.05,0.01,-0.03,0.01,-0.01,1
282788,9.22,-1.97,3.82,-3.31,-1.12,7.87,-0.04,-0.05,0.0,-0.03,0.03,-0.01,1
264926,7.54,-1.56,6.5,-4.17,-0.18,7.58,-0.04,-0.05,0.0,-0.03,0.05,0.01,1
1471556,7.93,0.13,6.3,-6.51,-1.82,5.72,-0.04,-0.03,0.01,-0.05,0.02,-0.02,1
